CollectionYearRange,Parent_Org_Code,Parent_Org_Name,Parent_Org_ONS_Code,Org_Code,Org_Name,Org_ONS_Code,Expected_delivery_time,Indicator,Unit,Value,Data_Notes
2013-14,K,South West,E12000009,00HA,Bath and North East Somerset,E06000022,Within two weeks,Letters_sent_LA,%,96.9693928750627,
2013-14,K,South West,E12000009,00HA,Bath and North East Somerset,E06000022,Within two weeks,Letters_sent_REGION,%,97.6483646539245,
2013-14,K,South West,E12000009,00HA,Bath and North East Somerset,E06000022,Within two weeks,Letters_sent_ENGLAND,%,93.689216557614,
2013-14,K,South West,E12000009,00HB,Bristol,E06000023,Over three weeks,Letters_sent_LA,Number,25,
2013-14,K,South West,E12000009,00HB,Bristol,E06000023,Over three weeks,Letters_sent_REGION,Number,413,
2013-14,K,South West,E12000009,00HB,Bristol,E06000023,Over three weeks,Letters_sent_ENGLAND,Number,31676,
2013-14,K,South West,E12000009,00HB,Bristol,E06000023,Over three weeks,Letters_sent_LA,%,0.09519095305182,
2013-14,K,South West,E12000009,00HB,Bristol,E06000023,Over three weeks,Letters_sent_REGION,%,0.13807583138032,
2013-14,K,South West,E12000009,00HB,Bristol,E06000023,Over three weeks,Letters_sent_ENGLAND,%,1.01122705935835,
2013-14,K,South West,E12000009,00HB,Bristol,E06000023,Two to three weeks,Letters_sent_LA,Number,391,
2013-14,K,South West,E12000009,00HB,Bristol,E06000023,Two to three weeks,Letters_sent_REGION,Number,6621,
2013-14,K,South West,E12000009,00HB,Bristol,E06000023,Two to three weeks,Letters_sent_ENGLAND,Number,166005,
2013-14,K,South West,E12000009,00HB,Bristol,E06000023,Two to three weeks,Letters_sent_LA,%,1.48878650573049,
2013-14,K,South West,E12000009,00HB,Bristol,E06000023,Two to three weeks,Letters_sent_REGION,%,2.21355951469521,
2013-14,K,South West,E12000009,00HB,Bristol,E06000023,Two to three weeks,Letters_sent_ENGLAND,%,5.29955638302763,
2013-14,K,South West,E12000009,00HB,Bristol,E06000023,Within two weeks,Letters_sent_LA,Number,25847,
2013-14,K,South West,E12000009,00HB,Bristol,E06000023,Within two weeks,Letters_sent_REGION,Number,292077,
2013-14,K,South West,E12000009,00HB,Bristol,E06000023,Within two weeks,Letters_sent_ENGLAND,Number,2934751,
2013-14,K,South West,E12000009,00HB,Bristol,E06000023,Within two weeks,Letters_sent_LA,%,98.4160225412177,
2013-14,K,South West,E12000009,00HB,Bristol,E06000023,Within two weeks,Letters_sent_REGION,%,97.6483646539245,
2013-14,K,South West,E12000009,00HB,Bristol,E06000023,Within two weeks,Letters_sent_ENGLAND,%,93.689216557614,
2013-14,K,South West,E12000009,00HC,North Somerset,E06000024,Over three weeks,Letters_sent_LA,Number,3,
2013-14,K,South West,E12000009,00HC,North Somerset,E06000024,Over three weeks,Letters_sent_REGION,Number,413,
2013-14,K,South West,E12000009,00HC,North Somerset,E06000024,Over three weeks,Letters_sent_ENGLAND,Number,31676,
2013-14,K,South West,E12000009,00HC,North Somerset,E06000024,Over three weeks,Letters_sent_LA,%,0.02640845070422,
2013-14,K,South West,E12000009,00HC,North Somerset,E06000024,Over three weeks,Letters_sent_REGION,%,0.13807583138032,
2013-14,K,South West,E12000009,00HC,North Somerset,E06000024,Over three weeks,Letters_sent_ENGLAND,%,1.01122705935835,
2013-14,K,South West,E12000009,00HC,North Somerset,E06000024,Two to three weeks,Letters_sent_LA,Number,177,
2013-14,K,South West,E12000009,00HC,North Somerset,E06000024,Two to three weeks,Letters_sent_REGION,Number,6621,
2013-14,K,South West,E12000009,00HC,North Somerset,E06000024,Two to three weeks,Letters_sent_ENGLAND,Number,166005,
2013-14,K,South West,E12000009,00HC,North Somerset,E06000024,Two to three weeks,Letters_sent_LA,%,1.55809859154929,
2013-14,K,South West,E12000009,00HC,North Somerset,E06000024,Two to three weeks,Letters_sent_REGION,%,2.21355951469521,
2013-14,K,South West,E12000009,00HC,North Somerset,E06000024,Two to three weeks,Letters_sent_ENGLAND,%,5.29955638302763,
2013-14,K,South West,E12000009,00HC,North Somerset,E06000024,Within two weeks,Letters_sent_LA,Number,11180,
2013-14,K,South West,E12000009,00HC,North Somerset,E06000024,Within two weeks,Letters_sent_REGION,Number,292077,
2013-14,K,South West,E12000009,00HC,North Somerset,E06000024,Within two weeks,Letters_sent_ENGLAND,Number,2934751,
2013-14,K,South West,E12000009,00HC,North Somerset,E06000024,Within two weeks,Letters_sent_LA,%,98.4154929577465,
2013-14,K,South West,E12000009,00HC,North Somerset,E06000024,Within two weeks,Letters_sent_REGION,%,97.6483646539245,
2013-14,K,South West,E12000009,00HC,North Somerset,E06000024,Within two weeks,Letters_sent_ENGLAND,%,93.689216557614,
2013-14,K,South West,E12000009,00HD,South Gloucestershire,E06000025,Over three weeks,Letters_sent_LA,Number,8,
2013-14,K,South West,E12000009,00HD,South Gloucestershire,E06000025,Over three weeks,Letters_sent_REGION,Number,413,
2013-14,K,South West,E12000009,00HD,South Gloucestershire,E06000025,Over three weeks,Letters_sent_ENGLAND,Number,31676,
2013-14,K,South West,E12000009,00HD,South Gloucestershire,E06000025,Over three weeks,Letters_sent_LA,%,0.05191771042897,
2013-14,K,South West,E12000009,00HD,South Gloucestershire,E06000025,Over three weeks,Letters_sent_REGION,%,0.13807583138032,
2013-14,K,South West,E12000009,00HD,South Gloucestershire,E06000025,Over three weeks,Letters_sent_ENGLAND,%,1.01122705935835,
2013-14,K,South West,E12000009,00HD,South Gloucestershire,E06000025,Two to three weeks,Letters_sent_LA,Number,159,
2013-14,K,South West,E12000009,00HD,South Gloucestershire,E06000025,Two to three weeks,Letters_sent_REGION,Number,6621,
2013-14,K,South West,E12000009,00HD,South Gloucestershire,E06000025,Two to three weeks,Letters_sent_ENGLAND,Number,166005,
2013-14,K,South West,E12000009,00HD,South Gloucestershire,E06000025,Two to three weeks,Letters_sent_LA,%,1.03186449477578,
2013-14,K,South West,E12000009,00HD,South Gloucestershire,E06000025,Two to three weeks,Letters_sent_REGION,%,2.21355951469521,
2013-14,K,South West,E12000009,00HD,South Gloucestershire,E06000025,Two to three weeks,Letters_sent_ENGLAND,%,5.29955638302763,
2013-14,K,South West,E12000009,00HD,South Gloucestershire,E06000025,Within two weeks,Letters_sent_LA,Number,15242,
2013-14,K,South West,E12000009,00HD,South Gloucestershire,E06000025,Within two weeks,Letters_sent_REGION,Number,292077,
2013-14,K,South West,E12000009,00HD,South Gloucestershire,E06000025,Within two weeks,Letters_sent_ENGLAND,Number,2934751,
2013-14,K,South West,E12000009,00HD,South Gloucestershire,E06000025,Within two weeks,Letters_sent_LA,%,98.9162177947952,
2013-14,K,South West,E12000009,00HD,South Gloucestershire,E06000025,Within two weeks,Letters_sent_REGION,%,97.6483646539245,
2013-14,K,South West,E12000009,00HD,South Gloucestershire,E06000025,Within two weeks,Letters_sent_ENGLAND,%,93.689216557614,
2013-14,K,South West,E12000009,00HE,Cornwall and Isles of Scilly,E06000052,Over three weeks,Letters_sent_LA,Number,20,Data for Isles of Scilly have been combined with Cornwall to ensure the data are non-disclosive.
2013-14,K,South West,E12000009,00HE,Cornwall and Isles of Scilly,E06000052,Over three weeks,Letters_sent_REGION,Number,413,Data for Isles of Scilly have been combined with Cornwall to ensure the data are non-disclosive.
2013-14,K,South West,E12000009,00HE,Cornwall and Isles of Scilly,E06000052,Over three weeks,Letters_sent_ENGLAND,Number,31676,Data for Isles of Scilly have been combined with Cornwall to ensure the data are non-disclosive.
2013-14,K,South West,E12000009,00HE,Cornwall and Isles of Scilly,E06000052,Over three weeks,Letters_sent_LA,%,0.06736274840013,Data for Isles of Scilly have been combined with Cornwall to ensure the data are non-disclosive.
2013-14,K,South West,E12000009,00HE,Cornwall and Isles of Scilly,E06000052,Over three weeks,Letters_sent_REGION,%,0.13807583138032,Data for Isles of Scilly have been combined with Cornwall to ensure the data are non-disclosive.
2013-14,K,South West,E12000009,00HE,Cornwall and Isles of Scilly,E06000052,Over three weeks,Letters_sent_ENGLAND,%,1.01122705935835,Data for Isles of Scilly have been combined with Cornwall to ensure the data are non-disclosive.
2013-14,K,South West,E12000009,00HE,Cornwall and Isles of Scilly,E06000052,Two to three weeks,Letters_sent_LA,Number,222,Data for Isles of Scilly have been combined with Cornwall to ensure the data are non-disclosive.
2013-14,K,South West,E12000009,00HE,Cornwall and Isles of Scilly,E06000052,Two to three weeks,Letters_sent_REGION,Number,6621,Data for Isles of Scilly have been combined with Cornwall to ensure the data are non-disclosive.
2013-14,K,South West,E12000009,00HE,Cornwall and Isles of Scilly,E06000052,Two to three weeks,Letters_sent_ENGLAND,Number,166005,Data for Isles of Scilly have been combined with Cornwall to ensure the data are non-disclosive.
2013-14,K,South West,E12000009,00HE,Cornwall and Isles of Scilly,E06000052,Two to three weeks,Letters_sent_LA,%,0.74772650724148,Data for Isles of Scilly have been combined with Cornwall to ensure the data are non-disclosive.
2013-14,K,South West,E12000009,00HE,Cornwall and Isles of Scilly,E06000052,Two to three weeks,Letters_sent_REGION,%,2.21355951469521,Data for Isles of Scilly have been combined with Cornwall to ensure the data are non-disclosive.
2013-14,K,South West,E12000009,00HE,Cornwall and Isles of Scilly,E06000052,Two to three weeks,Letters_sent_ENGLAND,%,5.29955638302763,Data for Isles of Scilly have been combined with Cornwall to ensure the data are non-disclosive.
2013-14,K,South West,E12000009,00HE,Cornwall and Isles of Scilly,E06000052,Within two weeks,Letters_sent_LA,Number,29448,Data for Isles of Scilly have been combined with Cornwall to ensure the data are non-disclosive.
2013-14,K,South West,E12000009,00HE,Cornwall and Isles of Scilly,E06000052,Within two weeks,Letters_sent_REGION,Number,292077,Data for Isles of Scilly have been combined with Cornwall to ensure the data are non-disclosive.
2013-14,K,South West,E12000009,00HE,Cornwall and Isles of Scilly,E06000052,Within two weeks,Letters_sent_ENGLAND,Number,2934751,Data for Isles of Scilly have been combined with Cornwall to ensure the data are non-disclosive.
2013-14,K,South West,E12000009,00HE,Cornwall and Isles of Scilly,E06000052,Within two weeks,Letters_sent_LA,%,99.1849107443583,Data for Isles of Scilly have been combined with Cornwall to ensure the data are non-disclosive.
2013-14,K,South West,E12000009,00HE,Cornwall and Isles of Scilly,E06000052,Within two weeks,Letters_sent_REGION,%,97.6483646539245,Data for Isles of Scilly have been combined with Cornwall to ensure the data are non-disclosive.
2013-14,K,South West,E12000009,00HE,Cornwall and Isles of Scilly,E06000052,Within two weeks,Letters_sent_ENGLAND,%,93.689216557614,Data for Isles of Scilly have been combined with Cornwall to ensure the data are non-disclosive.
2013-14,K,South West,E12000009,00HG,Plymouth,E06000026,Over three weeks,Letters_sent_LA,Number,13,
2013-14,K,South West,E12000009,00HG,Plymouth,E06000026,Over three weeks,Letters_sent_REGION,Number,413,
2013-14,K,South West,E12000009,00HG,Plymouth,E06000026,Over three weeks,Letters_sent_ENGLAND,Number,31676,
2013-14,K,South West,E12000009,00HG,Plymouth,E06000026,Over three weeks,Letters_sent_LA,%,0.0915557433622,
2013-14,K,South West,E12000009,00HG,Plymouth,E06000026,Over three weeks,Letters_sent_REGION,%,0.13807583138032,
2013-14,K,South West,E12000009,00HG,Plymouth,E06000026,Over three weeks,Letters_sent_ENGLAND,%,1.01122705935835,
2013-14,K,South West,E12000009,00HG,Plymouth,E06000026,Two to three weeks,Letters_sent_LA,Number,954,
2013-14,K,South West,E12000009,00HG,Plymouth,E06000026,Two to three weeks,Letters_sent_REGION,Number,6621,
2013-14,K,South West,E12000009,00HG,Plymouth,E06000026,Two to three weeks,Letters_sent_ENGLAND,Number,166005,
2013-14,K,South West,E12000009,00HG,Plymouth,E06000026,Two to three weeks,Letters_sent_LA,%,6.71878301288823,
2013-14,K,South West,E12000009,00HG,Plymouth,E06000026,Two to three weeks,Letters_sent_REGION,%,2.21355951469521,
2013-14,K,South West,E12000009,00HG,Plymouth,E06000026,Two to three weeks,Letters_sent_ENGLAND,%,5.29955638302763,
2013-14,K,South West,E12000009,00HG,Plymouth,E06000026,Within two weeks,Letters_sent_LA,Number,13232,
2013-14,K,South West,E12000009,00HG,Plymouth,E06000026,Within two weeks,Letters_sent_REGION,Number,292077,
2013-14,K,South West,E12000009,00HG,Plymouth,E06000026,Within two weeks,Letters_sent_ENGLAND,Number,2934751,
2013-14,K,South West,E12000009,00HG,Plymouth,E06000026,Within two weeks,Letters_sent_LA,%,93.1896612437495,
2013-14,K,South West,E12000009,00HG,Plymouth,E06000026,Within two weeks,Letters_sent_REGION,%,97.6483646539245,
2013-14,K,South West,E12000009,00HG,Plymouth,E06000026,Within two weeks,Letters_sent_ENGLAND,%,93.689216557614,
2013-14,K,South West,E12000009,00HH,Torbay,E06000027,Over three weeks,Letters_sent_LA,Number,2,
2013-14,K,South West,E12000009,00HH,Torbay,E06000027,Over three weeks,Letters_sent_REGION,Number,413,
2013-14,K,South West,E12000009,00HH,Torbay,E06000027,Over three weeks,Letters_sent_ENGLAND,Number,31676,
2013-14,K,South West,E12000009,00HH,Torbay,E06000027,Over three weeks,Letters_sent_LA,%,0.02781641168289,
2013-14,K,South West,E12000009,00HH,Torbay,E06000027,Over three weeks,Letters_sent_REGION,%,0.13807583138032,
2013-14,K,South West,E12000009,00HH,Torbay,E06000027,Over three weeks,Letters_sent_ENGLAND,%,1.01122705935835,
2013-14,K,South West,E12000009,00HH,Torbay,E06000027,Two to three weeks,Letters_sent_LA,Number,53,
2013-14,K,South West,E12000009,00HH,Torbay,E06000027,Two to three weeks,Letters_sent_REGION,Number,6621,
2013-14,K,South West,E12000009,00HH,Torbay,E06000027,Two to three weeks,Letters_sent_ENGLAND,Number,166005,
2013-14,K,South West,E12000009,00HH,Torbay,E06000027,Two to three weeks,Letters_sent_LA,%,0.73713490959665,
