Table_ref,Collection_Year,Parent_Org_Code,Parent_Org_ONS_Code,Parent_Org_Name,Org_Code,Org_ONS_Code,Org_Name,Unit,Indicator,Value
13,2018-19,D,E12000003,Yorkshire and The Humber,00CF,E08000018,Rotherham,Number,Eligible__25-49,43971
13,2018-19,D,E12000003,Yorkshire and The Humber,00CF,E08000018,Rotherham,Number,Eligible__25-64,67877
13,2018-19,D,E12000003,Yorkshire and The Humber,00CF,E08000018,Rotherham,Number,Eligible__50-64,23906
13,2018-19,D,E12000003,Yorkshire and The Humber,00CG,E08000019,Sheffield,%,Coverage_3andhalfyears__25-49,71.75343918644910000000
13,2018-19,D,E12000003,Yorkshire and The Humber,00CG,E08000019,Sheffield,%,Coverage_5andhalfyears__50-64,76.67864235824430000000
13,2018-19,D,E12000003,Yorkshire and The Humber,00CG,E08000019,Sheffield,%,Coverage_in_period__25-64,73.31895817965160000000
13,2018-19,D,E12000003,Yorkshire and The Humber,00CG,E08000019,Sheffield,Number,Eligible__25-49,96171
13,2018-19,D,E12000003,Yorkshire and The Humber,00CG,E08000019,Sheffield,Number,Eligible__25-64,140984
13,2018-19,D,E12000003,Yorkshire and The Humber,00CG,E08000019,Sheffield,Number,Eligible__50-64,44813
13,2018-19,D,E12000003,Yorkshire and The Humber,00CX,E08000032,Bradford,%,Coverage_3andhalfyears__25-49,66.95224207072550000000
13,2018-19,D,E12000003,Yorkshire and The Humber,00CX,E08000032,Bradford,%,Coverage_5andhalfyears__50-64,76.84213015512680000000
13,2018-19,D,E12000003,Yorkshire and The Humber,00CX,E08000032,Bradford,%,Coverage_in_period__25-64,69.91760968830650000000
13,2018-19,D,E12000003,Yorkshire and The Humber,00CX,E08000032,Bradford,Number,Eligible__25-49,98748
13,2018-19,D,E12000003,Yorkshire and The Humber,00CX,E08000032,Bradford,Number,Eligible__25-64,141036
13,2018-19,D,E12000003,Yorkshire and The Humber,00CX,E08000032,Bradford,Number,Eligible__50-64,42288
13,2018-19,D,E12000003,Yorkshire and The Humber,00CY,E08000033,Calderdale,%,Coverage_3andhalfyears__25-49,74.91231976841280000000
13,2018-19,D,E12000003,Yorkshire and The Humber,00CY,E08000033,Calderdale,%,Coverage_5andhalfyears__50-64,79.31767564284270000000
13,2018-19,D,E12000003,Yorkshire and The Humber,00CY,E08000033,Calderdale,%,Coverage_in_period__25-64,76.47534212133180000000
13,2018-19,D,E12000003,Yorkshire and The Humber,00CY,E08000033,Calderdale,Number,Eligible__25-49,35926
13,2018-19,D,E12000003,Yorkshire and The Humber,00CY,E08000033,Calderdale,Number,Eligible__25-64,55682
13,2018-19,D,E12000003,Yorkshire and The Humber,00CY,E08000033,Calderdale,Number,Eligible__50-64,19756
13,2018-19,D,E12000003,Yorkshire and The Humber,00CZ,E08000034,Kirklees,%,Coverage_3andhalfyears__25-49,72.46883327307540000000
13,2018-19,D,E12000003,Yorkshire and The Humber,00CZ,E08000034,Kirklees,%,Coverage_5andhalfyears__50-64,79.80295566502460000000
13,2018-19,D,E12000003,Yorkshire and The Humber,00CZ,E08000034,Kirklees,%,Coverage_in_period__25-64,74.91408627969040000000
13,2018-19,D,E12000003,Yorkshire and The Humber,00CZ,E08000034,Kirklees,Number,Eligible__25-49,74679
13,2018-19,D,E12000003,Yorkshire and The Humber,00CZ,E08000034,Kirklees,Number,Eligible__25-64,112031
13,2018-19,D,E12000003,Yorkshire and The Humber,00CZ,E08000034,Kirklees,Number,Eligible__50-64,37352
13,2018-19,D,E12000003,Yorkshire and The Humber,00DA,E08000035,Leeds,%,Coverage_3andhalfyears__25-49,70.91498175490540000000
13,2018-19,D,E12000003,Yorkshire and The Humber,00DA,E08000035,Leeds,%,Coverage_5andhalfyears__50-64,77.29102837618900000000
13,2018-19,D,E12000003,Yorkshire and The Humber,00DA,E08000035,Leeds,%,Coverage_in_period__25-64,72.75218968824390000000
13,2018-19,D,E12000003,Yorkshire and The Humber,00DA,E08000035,Leeds,Number,Eligible__25-49,154014
13,2018-19,D,E12000003,Yorkshire and The Humber,00DA,E08000035,Leeds,Number,Eligible__25-64,216355
13,2018-19,D,E12000003,Yorkshire and The Humber,00DA,E08000035,Leeds,Number,Eligible__50-64,62341
13,2018-19,D,E12000003,Yorkshire and The Humber,00DB,E08000036,Wakefield,%,Coverage_3andhalfyears__25-49,74.10488065075340000000
13,2018-19,D,E12000003,Yorkshire and The Humber,00DB,E08000036,Wakefield,%,Coverage_5andhalfyears__50-64,76.85214326178640000000
13,2018-19,D,E12000003,Yorkshire and The Humber,00DB,E08000036,Wakefield,%,Coverage_in_period__25-64,75.05612100342180000000
13,2018-19,D,E12000003,Yorkshire and The Humber,00DB,E08000036,Wakefield,Number,Eligible__25-49,59992
13,2018-19,D,E12000003,Yorkshire and The Humber,00DB,E08000036,Wakefield,Number,Eligible__25-64,91766
13,2018-19,D,E12000003,Yorkshire and The Humber,00DB,E08000036,Wakefield,Number,Eligible__50-64,31774
13,2018-19,D,E12000003,Yorkshire and The Humber,00FA,E06000010,Kingston upon Hull,%,Coverage_3andhalfyears__25-49,71.46069777217320000000
13,2018-19,D,E12000003,Yorkshire and The Humber,00FA,E06000010,Kingston upon Hull,%,Coverage_5andhalfyears__50-64,74.95126263771140000000
13,2018-19,D,E12000003,Yorkshire and The Humber,00FA,E06000010,Kingston upon Hull,%,Coverage_in_period__25-64,72.56630814078720000000
13,2018-19,D,E12000003,Yorkshire and The Humber,00FA,E06000010,Kingston upon Hull,Number,Eligible__25-49,47580
13,2018-19,D,E12000003,Yorkshire and The Humber,00FA,E06000010,Kingston upon Hull,Number,Eligible__25-64,69637
13,2018-19,D,E12000003,Yorkshire and The Humber,00FA,E06000010,Kingston upon Hull,Number,Eligible__50-64,22057
13,2018-19,D,E12000003,Yorkshire and The Humber,00FB,E06000011,East Riding of Yorkshire,%,Coverage_3andhalfyears__25-49,78.67344820427650000000
13,2018-19,D,E12000003,Yorkshire and The Humber,00FB,E06000011,East Riding of Yorkshire,%,Coverage_5andhalfyears__50-64,78.94177156981090000000
13,2018-19,D,E12000003,Yorkshire and The Humber,00FB,E06000011,East Riding of Yorkshire,%,Coverage_in_period__25-64,78.78597946097100000000
13,2018-19,D,E12000003,Yorkshire and The Humber,00FB,E06000011,East Riding of Yorkshire,Number,Eligible__25-49,48170
13,2018-19,D,E12000003,Yorkshire and The Humber,00FB,E06000011,East Riding of Yorkshire,Number,Eligible__25-64,82964
13,2018-19,D,E12000003,Yorkshire and The Humber,00FB,E06000011,East Riding of Yorkshire,Number,Eligible__50-64,34794
13,2018-19,D,E12000003,Yorkshire and The Humber,00FC,E06000012,North East Lincolnshire,%,Coverage_3andhalfyears__25-49,74.71043244759730000000
13,2018-19,D,E12000003,Yorkshire and The Humber,00FC,E06000012,North East Lincolnshire,%,Coverage_5andhalfyears__50-64,78.05082379223680000000
13,2018-19,D,E12000003,Yorkshire and The Humber,00FC,E06000012,North East Lincolnshire,%,Coverage_in_period__25-64,75.92870782940800000000
13,2018-19,D,E12000003,Yorkshire and The Humber,00FC,E06000012,North East Lincolnshire,Number,Eligible__25-49,24951
13,2018-19,D,E12000003,Yorkshire and The Humber,00FC,E06000012,North East Lincolnshire,Number,Eligible__25-64,39275
13,2018-19,D,E12000003,Yorkshire and The Humber,00FC,E06000012,North East Lincolnshire,Number,Eligible__50-64,14324
13,2018-19,D,E12000003,Yorkshire and The Humber,00FD,E06000013,North Lincolnshire,%,Coverage_3andhalfyears__25-49,73.89818927229240000000
13,2018-19,D,E12000003,Yorkshire and The Humber,00FD,E06000013,North Lincolnshire,%,Coverage_5andhalfyears__50-64,77.85447761194030000000
13,2018-19,D,E12000003,Yorkshire and The Humber,00FD,E06000013,North Lincolnshire,%,Coverage_in_period__25-64,75.39777950639980000000
13,2018-19,D,E12000003,Yorkshire and The Humber,00FD,E06000013,North Lincolnshire,Number,Eligible__25-49,26343
13,2018-19,D,E12000003,Yorkshire and The Humber,00FD,E06000013,North Lincolnshire,Number,Eligible__25-64,42423
13,2018-19,D,E12000003,Yorkshire and The Humber,00FD,E06000013,North Lincolnshire,Number,Eligible__50-64,16080
13,2018-19,D,E12000003,Yorkshire and The Humber,00FF,E06000014,York,%,Coverage_3andhalfyears__25-49,69.19090605148780000000
13,2018-19,D,E12000003,Yorkshire and The Humber,00FF,E06000014,York,%,Coverage_5andhalfyears__50-64,75.94821194319280000000
13,2018-19,D,E12000003,Yorkshire and The Humber,00FF,E06000014,York,%,Coverage_in_period__25-64,71.40851661207300000000
13,2018-19,D,E12000003,Yorkshire and The Humber,00FF,E06000014,York,Number,Eligible__25-49,35892
13,2018-19,D,E12000003,Yorkshire and The Humber,00FF,E06000014,York,Number,Eligible__25-64,53425
13,2018-19,D,E12000003,Yorkshire and The Humber,00FF,E06000014,York,Number,Eligible__50-64,17533
13,2018-19,D,D,Yorkshire and the Humber,D,D,Yorkshire and the Humber,%,Coverage_3andhalfyears__25-49,72.83144563093170000000
13,2018-19,D,D,Yorkshire and the Humber,D,D,Yorkshire and the Humber,%,Coverage_5andhalfyears__50-64,77.82710668327110000000
13,2018-19,D,D,Yorkshire and the Humber,D,D,Yorkshire and the Humber,%,Coverage_in_period__25-64,74.54093482105440000000
13,2018-19,D,D,Yorkshire and the Humber,D,D,Yorkshire and the Humber,Number,Eligible__25-49,926170
13,2018-19,D,D,Yorkshire and the Humber,D,D,Yorkshire and the Humber,Number,Eligible__25-64,1407970
13,2018-19,D,D,Yorkshire and the Humber,D,D,Yorkshire and the Humber,Number,Eligible__50-64,481800
13,2018-19,E,E12000004,East Midlands,17,E10000007,Derbyshire,%,Coverage_3andhalfyears__25-49,79.36378665841400000000
13,2018-19,E,E12000004,East Midlands,17,E10000007,Derbyshire,%,Coverage_5andhalfyears__50-64,79.74813239261260000000
13,2018-19,E,E12000004,East Midlands,17,E10000007,Derbyshire,%,Coverage_in_period__25-64,79.51203894083330000000
13,2018-19,E,E12000004,East Midlands,17,E10000007,Derbyshire,Number,Eligible__25-49,122789
13,2018-19,E,E12000004,East Midlands,17,E10000007,Derbyshire,Number,Eligible__25-64,199893
13,2018-19,E,E12000004,East Midlands,17,E10000007,Derbyshire,Number,Eligible__50-64,77104
13,2018-19,E,E12000004,East Midlands,31,E10000018,Leicestershire,%,Coverage_3andhalfyears__25-49,76.56557664469840000000
13,2018-19,E,E12000004,East Midlands,31,E10000018,Leicestershire,%,Coverage_5andhalfyears__50-64,79.53992094861660000000
13,2018-19,E,E12000004,East Midlands,31,E10000018,Leicestershire,%,Coverage_in_period__25-64,77.64384912105740000000
13,2018-19,E,E12000004,East Midlands,31,E10000018,Leicestershire,Number,Eligible__25-49,111221
13,2018-19,E,E12000004,East Midlands,31,E10000018,Leicestershire,Number,Eligible__25-64,174471
13,2018-19,E,E12000004,East Midlands,31,E10000018,Leicestershire,Number,Eligible__50-64,63250
13,2018-19,E,E12000004,East Midlands,32,E10000019,Lincolnshire,%,Coverage_3andhalfyears__25-49,73.91032596900910000000
13,2018-19,E,E12000004,East Midlands,32,E10000019,Lincolnshire,%,Coverage_5andhalfyears__50-64,78.26153781665250000000
13,2018-19,E,E12000004,East Midlands,32,E10000019,Lincolnshire,%,Coverage_in_period__25-64,75.57773446702790000000
13,2018-19,E,E12000004,East Midlands,32,E10000019,Lincolnshire,Number,Eligible__25-49,115195
13,2018-19,E,E12000004,East Midlands,32,E10000019,Lincolnshire,Number,Eligible__25-64,186764
13,2018-19,E,E12000004,East Midlands,32,E10000019,Lincolnshire,Number,Eligible__50-64,71569
13,2018-19,E,E12000004,East Midlands,34,E10000021,Northamptonshire,%,Coverage_3andhalfyears__25-49,71.32512250803390000000
13,2018-19,E,E12000004,East Midlands,34,E10000021,Northamptonshire,%,Coverage_5andhalfyears__50-64,75.94176443744390000000
13,2018-19,E,E12000004,East Midlands,34,E10000021,Northamptonshire,%,Coverage_in_period__25-64,72.85142086794860000000
13,2018-19,E,E12000004,East Midlands,34,E10000021,Northamptonshire,Number,Eligible__25-49,137542
13,2018-19,E,E12000004,East Midlands,34,E10000021,Northamptonshire,Number,Eligible__25-64,205473
13,2018-19,E,E12000004,East Midlands,34,E10000021,Northamptonshire,Number,Eligible__50-64,67931
13,2018-19,E,E12000004,East Midlands,37,E10000024,Nottinghamshire,%,Coverage_3andhalfyears__25-49,77.68244857482010000000
13,2018-19,E,E12000004,East Midlands,37,E10000024,Nottinghamshire,%,Coverage_5andhalfyears__50-64,80.30519295149610000000
13,2018-19,E,E12000004,East Midlands,37,E10000024,Nottinghamshire,%,Coverage_in_period__25-64,78.64415811811280000000
13,2018-19,E,E12000004,East Midlands,37,E10000024,Nottinghamshire,Number,Eligible__25-49,133106
13,2018-19,E,E12000004,East Midlands,37,E10000024,Nottinghamshire,Number,Eligible__25-64,210172
13,2018-19,E,E12000004,East Midlands,37,E10000024,Nottinghamshire,Number,Eligible__50-64,77066
13,2018-19,E,E12000004,East Midlands,00FK,E06000015,Derby,%,Coverage_3andhalfyears__25-49,70.80561241896960000000
13,2018-19,E,E12000004,East Midlands,00FK,E06000015,Derby,%,Coverage_5andhalfyears__50-64,76.91274523912310000000
13,2018-19,E,E12000004,East Midlands,00FK,E06000015,Derby,%,Coverage_in_period__25-64,72.68500066427530000000
13,2018-19,E,E12000004,East Midlands,00FK,E06000015,Derby,Number,Eligible__25-49,46896
13,2018-19,E,E12000004,East Midlands,00FK,E06000015,Derby,Number,Eligible__25-64,67743
13,2018-19,E,E12000004,East Midlands,00FK,E06000015,Derby,Number,Eligible__50-64,20847
13,2018-19,E,E12000004,East Midlands,00FN,E06000016,Leicester,%,Coverage_3andhalfyears__25-49,59.91679566563470000000
13,2018-19,E,E12000004,East Midlands,00FN,E06000016,Leicester,%,Coverage_5andhalfyears__50-64,73.86363636363640000000
13,2018-19,E,E12000004,East Midlands,00FN,E06000016,Leicester,%,Coverage_in_period__25-64,63.64529325988330000000
13,2018-19,E,E12000004,East Midlands,00FN,E06000016,Leicester,Number,Eligible__25-49,72352
13,2018-19,E,E12000004,East Midlands,00FN,E06000016,Leicester,Number,Eligible__25-64,98752
13,2018-19,E,E12000004,East Midlands,00FN,E06000016,Leicester,Number,Eligible__50-64,26400
13,2018-19,E,E12000004,East Midlands,00FP,E06000017,Rutland,%,Coverage_3andhalfyears__25-49,77.31641676278350000000
13,2018-19,E,E12000004,East Midlands,00FP,E06000017,Rutland,%,Coverage_5andhalfyears__50-64,80.80021482277120000000
13,2018-19,E,E12000004,East Midlands,00FP,E06000017,Rutland,%,Coverage_in_period__25-64,78.76988572708940000000
13,2018-19,E,E12000004,East Midlands,00FP,E06000017,Rutland,Number,Eligible__25-49,5202
13,2018-19,E,E12000004,East Midlands,00FP,E06000017,Rutland,Number,Eligible__25-64,8926
13,2018-19,E,E12000004,East Midlands,00FP,E06000017,Rutland,Number,Eligible__50-64,3724
13,2018-19,E,E12000004,East Midlands,00FY,E06000018,Nottingham,%,Coverage_3andhalfyears__25-49,67.49084858569050000000
13,2018-19,E,E12000004,East Midlands,00FY,E06000018,Nottingham,%,Coverage_5andhalfyears__50-64,76.24683009298390000000
13,2018-19,E,E12000004,East Midlands,00FY,E06000018,Nottingham,%,Coverage_in_period__25-64,69.87417803989000000000
13,2018-19,E,E12000004,East Midlands,00FY,E06000018,Nottingham,Number,Eligible__25-49,60100
13,2018-19,E,E12000004,East Midlands,00FY,E06000018,Nottingham,Number,Eligible__25-64,82577
13,2018-19,E,E12000004,East Midlands,00FY,E06000018,Nottingham,Number,Eligible__50-64,22477
13,2018-19,E,E,East Midlands,E,E,East Midlands,%,Coverage_3andhalfyears__25-49,73.39480335105660000000
13,2018-19,E,E,East Midlands,E,E,East Midlands,%,Coverage_5andhalfyears__50-64,78.29717822886460000000
13,2018-19,E,E,East Midlands,E,E,East Midlands,%,Coverage_in_period__25-64,75.10348072638570000000
13,2018-19,E,E,East Midlands,E,E,East Midlands,Number,Eligible__25-49,804403
13,2018-19,E,E,East Midlands,E,E,East Midlands,Number,Eligible__25-64,1234771
13,2018-19,E,E,East Midlands,E,E,East Midlands,Number,Eligible__50-64,430368
13,2018-19,ENG,ENG,England,ENG,ENG,England,%,Coverage_3andhalfyears__25-49,69.79433519948920000000
13,2018-19,ENG,ENG,England,ENG,ENG,England,%,Coverage_5andhalfyears__50-64,76.22063021988460000000
13,2018-19,ENG,ENG,England,ENG,ENG,England,%,Coverage_in_period__25-64,71.89920768534290000000
13,2018-19,ENG,ENG,England,ENG,ENG,England,Number,Eligible__25-49,10215117
13,2018-19,ENG,ENG,England,ENG,ENG,England,Number,Eligible__25-64,15190682
13,2018-19,ENG,ENG,England,ENG,ENG,England,Number,Eligible__50-64,4975565
13,2018-19,F,E12000005,West Midlands,41,E10000028,Staffordshire,%,Coverage_3andhalfyears__25-49,75.17460694861350000000
13,2018-19,F,E12000005,West Midlands,41,E10000028,Staffordshire,%,Coverage_5andhalfyears__50-64,77.00539337385500000000
13,2018-19,F,E12000005,West Midlands,41,E10000028,Staffordshire,%,Coverage_in_period__25-64,75.86651568024770000000
13,2018-19,F,E12000005,West Midlands,41,E10000028,Staffordshire,Number,Eligible__25-49,134588
13,2018-19,F,E12000005,West Midlands,41,E10000028,Staffordshire,Number,Eligible__25-64,216355
13,2018-19,F,E12000005,West Midlands,41,E10000028,Staffordshire,Number,Eligible__50-64,81767
13,2018-19,F,E12000005,West Midlands,44,E10000031,Warwickshire,%,Coverage_3andhalfyears__25-49,72.83945572671920000000
13,2018-19,F,E12000005,West Midlands,44,E10000031,Warwickshire,%,Coverage_5andhalfyears__50-64,76.58040040566430000000
13,2018-19,F,E12000005,West Midlands,44,E10000031,Warwickshire,%,Coverage_in_period__25-64,74.15739258161420000000
13,2018-19,F,E12000005,West Midlands,44,E10000031,Warwickshire,Number,Eligible__25-49,97892
13,2018-19,F,E12000005,West Midlands,44,E10000031,Warwickshire,Number,Eligible__25-64,151138
13,2018-19,F,E12000005,West Midlands,44,E10000031,Warwickshire,Number,Eligible__50-64,53246
13,2018-19,F,E12000005,West Midlands,47,E10000034,Worcestershire,%,Coverage_3andhalfyears__25-49,74.93413624388410000000
13,2018-19,F,E12000005,West Midlands,47,E10000034,Worcestershire,%,Coverage_5andhalfyears__50-64,78.29297950717070000000
13,2018-19,F,E12000005,West Midlands,47,E10000034,Worcestershire,%,Coverage_in_period__25-64,76.19546458765620000000
13,2018-19,F,E12000005,West Midlands,47,E10000034,Worcestershire,Number,Eligible__25-49,92995
13,2018-19,F,E12000005,West Midlands,47,E10000034,Worcestershire,Number,Eligible__25-64,148917
13,2018-19,F,E12000005,West Midlands,47,E10000034,Worcestershire,Number,Eligible__50-64,55922
13,2018-19,F,E12000005,West Midlands,00CN,E08000025,Birmingham,%,Coverage_3andhalfyears__25-49,61.90962073144650000000
13,2018-19,F,E12000005,West Midlands,00CN,E08000025,Birmingham,%,Coverage_5andhalfyears__50-64,73.43208793238810000000
13,2018-19,F,E12000005,West Midlands,00CN,E08000025,Birmingham,%,Coverage_in_period__25-64,65.11811833695550000000
13,2018-19,F,E12000005,West Midlands,00CN,E08000025,Birmingham,Number,Eligible__25-49,224432
13,2018-19,F,E12000005,West Midlands,00CN,E08000025,Birmingham,Number,Eligible__25-64,311044
13,2018-19,F,E12000005,West Midlands,00CN,E08000025,Birmingham,Number,Eligible__50-64,86612
13,2018-19,F,E12000005,West Midlands,00CQ,E08000026,Coventry,%,Coverage_3andhalfyears__25-49,65.71913254779700000000
13,2018-19,F,E12000005,West Midlands,00CQ,E08000026,Coventry,%,Coverage_5andhalfyears__50-64,76.13397129186600000000
13,2018-19,F,E12000005,West Midlands,00CQ,E08000026,Coventry,%,Coverage_in_period__25-64,68.69088446667690000000
13,2018-19,F,E12000005,West Midlands,00CQ,E08000026,Coventry,Number,Eligible__25-49,65433
13,2018-19,F,E12000005,West Midlands,00CQ,E08000026,Coventry,Number,Eligible__25-64,91558
13,2018-19,F,E12000005,West Midlands,00CQ,E08000026,Coventry,Number,Eligible__50-64,26125
13,2018-19,F,E12000005,West Midlands,00CR,E08000027,Dudley,%,Coverage_3andhalfyears__25-49,72.14159223898980000000
13,2018-19,F,E12000005,West Midlands,00CR,E08000027,Dudley,%,Coverage_5andhalfyears__50-64,73.21282716005540000000
13,2018-19,F,E12000005,West Midlands,00CR,E08000027,Dudley,%,Coverage_in_period__25-64,72.51813109310830000000
13,2018-19,F,E12000005,West Midlands,00CR,E08000027,Dudley,Number,Eligible__25-49,51952
13,2018-19,F,E12000005,West Midlands,00CR,E08000027,Dudley,Number,Eligible__25-64,80111
13,2018-19,F,E12000005,West Midlands,00CR,E08000027,Dudley,Number,Eligible__50-64,28159
13,2018-19,F,E12000005,West Midlands,00CS,E08000028,Sandwell,%,Coverage_3andhalfyears__25-49,66.04399441340780000000
13,2018-19,F,E12000005,West Midlands,00CS,E08000028,Sandwell,%,Coverage_5andhalfyears__50-64,72.74997285853870000000
